"00:00:00","00:10:00","00:20:00","00:30:00","00:40:00","00:50:00","01:00:00","01:10:00","01:20:00","01:30:00","01:40:00","01:50:00","02:00:00","02:10:00","02:20:00","02:30:00","02:40:00","02:50:00","03:00:00","03:10:00","03:20:00","03:30:00","03:40:00","03:50:00","04:00:00","04:10:00","04:20:00","04:30:00","04:40:00","04:50:00","05:00:00","05:10:00","05:20:00","05:30:00","05:40:00","05:50:00","06:00:00","06:10:00","06:20:00","06:30:00","06:40:00","06:50:00","07:00:00","07:10:00","07:20:00","07:30:00","07:40:00","07:50:00","08:00:00","08:10:00","08:20:00","08:30:00","08:40:00","08:50:00","09:00:00","09:10:00","09:20:00","09:30:00","09:40:00","09:50:00","10:00:00","10:10:00","10:20:00","10:30:00","10:40:00","10:50:00","11:00:00","11:10:00","11:20:00","11:30:00","11:40:00","11:50:00","12:00:00","12:10:00","12:20:00","12:30:00","12:40:00","12:50:00","13:00:00","13:10:00","13:20:00","13:30:00","13:40:00","13:50:00","14:00:00","14:10:00","14:20:00","14:30:00","14:40:00","14:50:00","15:00:00","15:10:00","15:20:00","15:30:00","15:40:00","15:50:00","16:00:00","16:10:00","16:20:00","16:30:00","16:40:00","16:50:00","17:00:00","17:10:00","17:20:00","17:30:00","17:40:00","17:50:00","18:00:00","18:10:00","18:20:00","18:30:00","18:40:00","18:50:00","19:00:00","19:10:00","19:20:00","19:30:00","19:40:00","19:50:00","20:00:00","20:10:00","20:20:00","20:30:00","20:40:00","20:50:00","21:00:00","21:10:00","21:20:00","21:30:00","21:40:00","21:50:00","22:00:00","22:10:00","22:20:00","22:30:00","22:40:00","22:50:00","23:00:00","23:10:00","23:20:00","23:30:00","23:40:00","23:50:00"
25.928,26.085,26.103,25.743,25.594,25.298,24.954,24.677,24.612,24.308,24.093,24.122,23.841,23.636,23.348,23.39,23.165,23.09,23.186,23.239,23.275,22.832,22.89,22.918,22.894,22.895,22.998,22.451,22.924,22.968,22.988,23.181,23.011,23.177,23.156,23.684,23.519,24.218,24.576,24.768,25.064,25.124,25.514,26.005,26.673,27.237,27.776,27.796,27.881,28.829,29.335,29.434,29.658,29.717,30.102,30.475,30.478,30.748,30.738,30.922,31.052,31.338,31.433,31.631,31.695,31.853,31.776,31.84,32.196,32.06,32.167,32.097,32.533,32.508,32.365,32.881,33.029,33.043,32.905,32.321,32.557,32.859,32.447,31.797,31.854,32.002,31.617,31.434,31.413,31.251,32.724,31.068,31.154,31.097,30.978,31.135,31.326,31.154,31.182,31.481,31.232,31.418,31.215,31.345,31.507,31.547,31.483,31.089,31.042,31.272,31.243,31.272,30.502,30.616,30.69,30.607,30.505,31.24,30.528,30.782,30.495,30.541,30.283,30.709,30.385,30.449,30.491,30.589,30.737,30.994,31.069,31.117,31.243,30.838,30.59,30.221,29.664,29.351,28.752,28.225,27.907,27.387,27.139,26.897
26.758,26.715,26.228,26.333,25.954,25.599,25.484,24.837,24.914,24.766,24.562,24.47,23.962,23.909,23.635,23.603,23.604,23.464,23.478,23.287,22.96,23.223,23.089,23.262,23.189,23.132,23.009,23.075,23.069,22.967,23.091,23.302,22.8,23.034,23.349,23.405,23.759,24.364,24.529,24.661,24.867,25.176,25.53,26.152,26.64,27.136,27.475,27.846,27.903,28.549,29.102,29.453,29.689,29.849,29.803,30.356,30.489,30.598,30.944,30.912,30.92,31.295,31.472,31.303,31.54,31.584,31.801,31.943,31.892,31.892,32.064,32.178,32.265,32.544,32.464,32.471,32.319,32.205,31.745,31.48,31.689,32.274,31.903,32.331,32.555,31.294,31.203,31.311,31.057,30.409,31.312,30.624,30.445,30.447,30.169,30.398,30.471,30.512,30.266,30.545,30.388,30.075,29.965,30.293,30.203,30.154,30.065,29.993,29.825,29.882,29.615,29.507,29.578,29.387,29.313,29.094,29.153,29.32,29.404,29.708,29.237,29.419,29.068,29.497,29.38,29.248,29.248,29.376,29.486,29.811,29.916,30.171,29.802,29.603,29.413,29.127,28.781,28.65,28.017,27.68,27.367,26.847,26.729,26.447
25.82,26.099,26.073,25.594,25.536,25.283,25.019,24.485,24.268,24.36,23.883,23.661,23.523,23.499,23.063,22.951,22.542,22.664,22.515,22.51,22.323,22.353,21.89,22.274,22.043,21.914,21.944,21.949,21.857,21.979,21.85,21.875,21.778,21.549,21.722,21.757,21.826,21.816,21.96,21.758,21.747,21.468,21.653,21.999,22.038,22.014,22.253,22.511,22.775,23.397,23.665,24.019,24.45,24.646,25.169,25.89,26.21,26.287,26.734,27.035,27.278,27.737,27.692,28.061,28.128,28.153,28.331,28.12,28.344,28.474,28.136,28.514,28.244,28.304,28.418,28.419,28.263,28.49,28.588,28.657,28.249,28.462,28.592,28.611,28.515,27.955,27.829,27.644,27.339,26.931,26.65,26.388,26.544,26.368,26.132,26.027,25.925,25.805,25.703,27.588,25.73,25.811,25.414,25.749,25.317,25.535,25.715,25.446,25.601,25.578,25.667,25.6,25.372,25.608,25.852,25.492,25.682,25.365,25.628,25.83,25.817,25.791,26.015,25.881,26.112,26.141,26.092,26.432,26.847,26.978,27.389,27.195,27.514,27.481,27.52,27.266,26.756,26.421,26.043,26.058,25.614,25.26,25.168,25.025
24.686,24.509,24.291,24.067,23.669,23.214,23.165,22.866,22.598,22.497,21.983,21.611,21.618,21.506,21.12,21.037,20.871,20.817,20.781,20.557,20.439,20.634,20.359,20.531,20.209,20.237,20.289,20.319,20.182,20.209,19.974,20.344,20.084,20.16,20.089,20.084,20.101,20.132,20.158,20.054,19.777,19.528,19.501,19.325,19.62,19.779,19.82,19.959,19.919,20.195,20.827,20.783,20.963,21.076,21.526,21.711,22.459,22.65,23.03,22.827,23.631,23.85,23.689,24.048,24.121,24.037,24.61,24.51,24.759,24.706,24.701,24.888,24.88,25.048,24.992,24.712,24.983,25.094,25.339,25.327,25.334,25.271,25.376,25.801,25.699,25.782,25.497,25.224,25.397,25.009,24.668,24.428,24.29,23.947,23.895,23.923,23.879,23.799,23.712,23.426,23.479,23.333,23.603,23.365,23.475,23.343,23.486,23.537,23.369,23.581,23.594,23.753,23.422,23.467,23.521,24.017,23.885,24.109,24.198,24.318,24.414,24.409,24.691,24.607,25.005,25.137,25.053,25.752,25.835,26.494,26.676,27.248,27.278,27.589,27.612,27.201,27.095,26.914,26.614,26.044,26.002,25.346,25.133,24.844
24.379,24.209,24.089,23.505,23.581,23.287,22.748,22.804,22.578,22.18,22.241,21.921,21.993,21.58,21.613,21.596,21.395,21.503,21.209,21.399,21.386,20.985,21.13,20.996,21.116,21.078,21.067,20.919,20.912,21.121,21.234,21.476,21.578,21.498,21.631,21.894,22.114,23.027,23.269,23.574,23.661,23.782,24.315,25.3,25.451,25.664,26.379,26.459,27.249,27.89,28.218,28.415,28.758,28.72,29.367,29.464,29.852,29.912,30.229,30.474,30.5,30.885,31.161,31.4,31.087,31.185,31.205,31.669,31.802,31.582,28.788,30.278,30.818,31.738,31.958,31.945,32.118,31.989,32.008,32.34,32.201,32.207,31.852,32.01,31.658,31.384,31.402,31.282,31.259,31.017,30.691,30.621,30.647,30.423,30.496,30.404,30.737,30.599,30.436,30.735,30.402,30.573,30.599,31.107,30.733,30.678,30.683,30.507,30.677,30.614,30.428,30.521,29.963,30.214,30.331,29.919,30.086,30.038,30.006,30.216,30.122,30.099,30.785,30.074,30.93,30.139,30.248,30.433,30.665,30.764,30.852,31.03,30.916,30.599,30.247,30.141,29.737,29.343,28.711,28.184,27.687,27.408,26.917,26.55
26.267,26.484,26.125,25.987,25.736,25.186,24.996,24.489,24.581,24.464,24.193,24.045,23.767,23.476,23.252,23.24,23.546,23.461,23.127,23.134,23.195,22.857,22.953,22.99,23.036,22.955,23.081,22.811,22.962,22.907,23.395,23.198,23.303,23.602,24.427,24.867,24.97,24.948,25.053,25.371,22.846,23.106,23.533,26.5,26.876,27.465,27.953,28.037,28.053,29.175,29.607,29.96,29.723,30.119,30.362,30.503,30.909,31.14,31.128,31.535,31.755,31.816,31.95,32.154,32.319,32.161,32.582,32.535,32.651,32.759,32.886,32.99,32.94,33.149,33.249,33.526,33.593,33.394,33.617,33.548,33.739,33.561,33.478,32.772,32.864,32.712,32.669,32.431,32.161,32.011,32.065,32.219,32.24,32.289,32.073,31.854,32.307,32.281,32.188,32.276,32.755,32.573,32.411,32.483,32.455,32.163,32.423,32.278,32.098,31.967,32.065,31.806,31.759,31.759,31.593,31.685,31.55,31.429,31.453,31.383,31.346,31.311,31.251,31.07,31.034,31.278,31.07,31.034,31.278,31.577,31.773,31.813,31.473,31.365,31.25,30.936,30.294,29.699,29.107,28.777,28.557,27.917,27.581,27.366
26.68,27.105,26.889,26.119,26.246,25.441,25.767,25.376,24.955,24.848,24.366,24.478,24.295,24.074,23.884,23.811,24.075,23.949,23.935,23.646,23.736,23.621,23.429,23.579,23.434,23.477,23.102,23.394,23.508,23.506,23.464,23.484,23.541,23.511,23.912,23.998,24.181,24.685,25.045,25.194,25.418,25.646,25.653,26.584,27.126,27.405,27.999,28.29,28.428,29.069,29.963,30.097,30.443,30.443,30.18,30.958,30.923,31.253,31.449,31.457,31.727,31.837,32.059,32.162,32.363,32.311,32.6,32.714,32.855,32.995,32.935,33.086,33.333,33.437,33.5,33.727,33.793,33.511,33.847,33.729,33.568,33.565,33.25,33.085,33.032,32.628,32.475,32.351,32.319,32.437,32.402,32.326,32.442,32.445,32.36,32.678,32.646,32.534,32.913,32.765,32.632,32.908,32.803,32.762,32.64,32.659,32.256,31.117,33.464,32.865,32.35,32.669,32.369,32.006,31.857,31.864,32.024,31.869,31.709,31.682,31.306,31.356,31.445,31.37,31.258,31.288,31.194,31.233,31.255,31.682,31.637,31.946,31.491,31.29,31.408,30.629,30.45,29.988,29.575,28.963,28.742,28.193,28.043,27.745
27.313,27.457,27.456,26.878,26.862,25.945,25.79,25.61,25.478,25.303,24.895,24.837,24.619,24.533,24.356,24.364,23.983,24.045,23.837,23.744,23.845,23.701,23.887,23.784,23.588,23.627,23.586,23.502,23.613,23.532,23.79,23.48,23.587,23.627,23.778,24.316,24.228,24.658,25.078,25.055,24.812,24.864,24.817,26.106,26.531,27.058,27.258,27.35,27.887,28.327,28.226,28.737,28.8,28.94,29.489,29.523,29.771,29.94,30.328,30.36,30.878,31.047,31.215,31.329,31.318,31.43,31.631,31.863,31.729,31.84,31.823,31.97,32.13,32.426,32.446,32.484,32.476,32.767,32.744,32.614,32.597,32.33,32.144,32.014,32.07,31.645,26.254,31.954,31.615,31.538,31.312,31.291,31.294,31.035,31.223,31.262,31.366,31.501,31.367,31.507,31.138,31.115,31.732,31.634,31.674,31.551,31.733,31.703,31.432,31.22,31.329,31.221,31.381,31.508,31.323,31.046,30.739,30.872,31.017,30.606,30.591,30.573,30.532,30.44,30.7,30.417,30.417,30.343,30.434,30.728,30.848,31.235,30.938,31.012,30.87,30.507,30.074,29.981,29.208,28.945,28.53,28.287,27.817,27.385
26.823,27.151,27.017,26.762,26.307,26.084,25.774,25.594,25.237,25.061,24.786,24.855,24.532,24.25,24.119,23.907,23.977,23.879,23.754,23.553,23.725,23.343,23.321,23.274,22.961,23.266,23.446,23.293,23.44,23.443,23.314,23.63,23.576,23.28,23.714,23.753,24.065,24.846,24.682,25.103,25.111,25.285,25.592,26.507,26.989,27.177,27.791,27.976,28.348,29.114,29.493,29.712,30.034,30.187,30.276,30.498,30.875,31.051,31.346,31.561,31.623,31.904,31.971,32.176,32.541,32.697,32.636,32.718,32.821,32.874,32.864,32.935,33.04,33.352,33.336,33.189,33.541,33.431,33.492,33.691,33.672,33.373,33.356,32.91,32.72,32.72,32.416,32.323,32.211,31.997,31.824,31.934,31.983,31.872,31.699,31.875,31.828,31.782,32.02,31.802,31.994,32.208,32.112,31.963,32.021,31.921,31.939,32.217,32.053,31.909,31.799,31.814,31.63,31.602,31.259,31.189,31.02,31.062,33.591,32.58,31.433,31.979,31.073,30.76,30.746,30.551,30.528,30.561,30.357,30.527,30.559,31.159,31.043,30.86,30.584,30.063,29.729,29.332,29.235,28.947,28.577,27.959,27.604,27.56
27.04,27.372,27.061,27.189,26.796,26.165,25.926,25.677,25.511,25.139,24.948,24.877,24.689,24.024,24.1,23.956,23.794,23.858,23.485,23.396,23.227,23.192,23.313,22.98,22.918,22.647,22.818,22.814,22.765,22.694,22.752,22.548,22.702,22.406,22.716,22.645,22.589,22.755,22.693,22.39,22.592,22.22,22.252,22.364,22.586,22.928,22.927,23.039,23.353,23.789,24.014,24.415,25.392,25.562,26.67,26.889,27.003,27.315,28.345,28.723,28.998,24.73,27.624,28.098,28.962,29.142,29.258,29.513,29.701,29.512,29.431,29.603,29.547,29.733,29.886,29.922,29.888,29.737,29.684,30.163,30.147,30.16,30.106,30.182,29.965,29.631,29.536,29.127,29.125,29.016,28.924,28.492,28.246,28.114,28.125,28.03,27.546,27.774,27.664,27.437,27.532,27.326,27.277,27.714,27.365,27.659,27.219,27.42,27.454,27.562,27.288,27.357,27.571,27.737,27.623,27.634,27.669,27.887,27.889,28.079,27.809,27.813,27.913,27.775,28.052,27.909,27.909,27.83,27.817,27.879,28.771,28.974,28.86,28.564,28.369,28.012,27.915,27.442,27.115,27.307,26.814,26.686,26.507,25.915
25.698,25.466,25.354,25.027,24.793,24.426,23.748,23.836,23.439,23.497,23.017,22.73,22.518,22.279,22.4,21.863,21.985,21.804,21.719,21.605,21.274,21.454,21.326,21.193,21.465,21.231,21.298,21.081,21.222,21.058,20.932,20.993,20.969,20.954,20.933,20.924,20.984,20.693,20.864,20.564,20.538,20.231,20.119,20.023,20.064,20.384,20.395,20.821,21.123,21.13,21.778,21.791,21.72,22.611,22.756,22.944,23.388,23.182,23.918,24.398,24.396,24.823,24.882,25.159,25.209,25.235,25.651,25.365,25.306,25.795,20.919,20.57,25.494,25.798,25.827,25.887,25.881,26.092,26.048,26.207,26.485,26.836,26.615,26.724,26.758,27.139,26.7,26.768,26.488,26.142,26.206,26.181,25.884,25.838,25.863,25.574,25.55,25.588,25.492,25.312,24.972,25.34,25.057,25.076,25.416,25.176,25.173,25.228,25.252,25.419,25.68,25.537,27.055,25.514,25.339,25.789,25.626,25.75,25.786,26.075,25.876,26.124,26.284,26.367,26.376,26.335,26.402,26.703,27.208,27.304,27.989,28.449,28.664,28.976,28.844,29.019,28.688,28.255,27.955,27.715,27.504,27.03,26.728,26.215
26.076,25.709,25.413,25.059,24.844,24.484,24.375,23.805,23.776,23.568,23.239,23.238,22.817,22.791,22.696,22.741,22.687,22.717,21.977,21.814,22.221,22.209,22.072,22.129,22.065,22.142,21.95,21.959,22.069,21.916,21.945,22.338,22.147,22.483,22.35,22.587,22.898,23.778,24.175,24.428,24.572,24.915,24.884,26.247,26.545,27.281,27.851,28.07,28.338,29.326,29.703,29.93,30.363,30.376,30.66,31.011,31.331,31.383,31.763,32.201,32.219,32.492,33.053,32.989,33.167,33.257,33.26,33.438,33.501,33.636,33.917,33.997,34.08,34.287,34.218,34.417,34.682,34.316,34.426,34.494,34.707,34.615,31.901,34.489,34.017,33.719,33.699,33.693,33.636,33.328,33.113,33.081,33.199,33.273,33.144,33.262,32.931,32.85,33.29,33.028,33.28,33.325,32.964,33.273,33.386,33.388,33.076,32.866,32.551,33.29,33.428,32.933,32.639,32.617,32.374,32.14,32.468,32.202,32.256,32.287,31.982,31.786,31.876,31.721,31.864,31.768,31.916,31.687,31.878,31.6,32.067,32.227,32.195,31.931,31.483,31.141,31.041,30.531,30.05,29.379,29.006,28.629,28.128,27.745
27.396,27.454,27.234,26.709,26.702,26.141,26.022,25.833,25.533,25.381,25.103,25.091,24.733,24.572,24.254,24.177,24.057,24.028,23.915,23.627,23.602,23.555,23.762,23.837,23.681,23.57,23.665,23.861,24.129,23.95,23.775,23.674,24.013,23.951,24.107,24.348,24.336,25.076,25.532,25.333,25.758,26.012,25.908,26.986,27.426,27.786,28.194,28.832,28.811,29.661,30.283,30.199,30.803,30.802,30.7,31.161,31.649,31.971,31.911,32.182,32.49,31.677,32.588,32.665,32.901,33.036,32.912,33.278,33.32,33.332,33.636,33.424,33.596,33.75,33.945,34.019,34.008,34.181,34.083,34.204,34.396,34.271,34.204,33.99,33.642,33.681,33.414,33.419,33.008,32.954,32.762,32.833,32.884,32.728,32.815,32.665,32.723,32.969,32.858,33.154,33.107,32.941,32.624,32.737,32.889,32.811,32.802,32.645,32.567,32.565,32.411,32.225,32.5,32.221,31.966,31.846,31.92,31.511,31.531,31.681,31.61,31.795,31.84,31.414,31.349,31.365,31.433,31.662,31.724,31.763,31.756,32.178,32.04,31.726,31.546,30.901,30.447,30.263,29.479,29.033,28.686,28.415,28.099,27.476
27.262,27.347,27.091,26.864,26.573,26.338,26.132,25.816,25.437,25.441,24.965,25.271,24.936,24.584,24.228,24.153,24.002,24.053,24.053,23.921,24.043,23.742,23.857,23.611,23.609,23.976,23.642,23.827,23.986,23.778,23.488,23.958,23.634,24.169,24.318,24.259,24.352,25.029,25.506,25.498,25.795,25.827,26.203,27.443,27.94,28.109,28.716,28.939,29.314,30.037,30.614,30.803,30.957,31.03,30.725,31.403,31.686,31.841,32.01,32.204,32.379,32.493,32.841,32.975,33.145,33.221,33.142,33.242,33.354,33.569,33.77,33.958,33.599,33.738,34.206,33.997,34.056,34.435,34.14,34.216,34.572,33.976,34.06,34.047,33.846,33.4,33.437,33.023,32.878,32.633,32.7,32.531,32.311,32.434,32.366,32.778,32.634,32.256,32.929,32.275,32.541,32.698,32.479,32.783,32.718,32.603,32.835,32.818,32.436,32.444,32.082,32.247,32.471,32.169,31.673,31.766,31.718,31.694,31.752,31.512,31.547,31.45,31.472,31.497,31.328,31.251,31.251,31.387,31.294,31.386,31.616,31.931,31.798,31.508,30.877,30.431,30.373,29.934,29.57,29.211,28.867,28.204,27.783,27.323
27.101,27.564,27.141,27.17,26.59,26.364,25.748,25.768,25.565,25.153,24.768,24.977,24.889,24.74,24.477,24.258,24.094,24.257,24.173,23.9,23.947,24.077,23.882,23.876,23.609,23.96,23.843,23.71,23.707,23.899,23.862,23.833,24.014,24.028,23.918,24.318,24.104,24.932,25.392,25.183,25.309,25.82,26.136,26.602,27.417,27.923,28.451,28.989,28.676,29.787,30.026,30.232,30.886,30.749,31.235,31.637,31.369,31.902,32.03,32.228,32.584,32.474,32.834,33.063,32.795,32.855,32.96,33.111,33.074,33.207,33.246,33.244,33.277,30.68,32.087,32.96,33.319,33.401,33.193,33.236,33.32,33.532,33.335,33.116,32.594,32.297,32.252,31.882,31.944,31.748,31.201,31.395,31.3,31.281,31.131,31.242,30.973,31.23,31.416,31.265,31.23,31.227,31.181,31.344,31.36,31.288,31.382,31.431,31.013,31.155,30.963,31.015,31.101,31.013,30.725,30.597,30.568,30.678,30.504,30.342,30.65,30.453,30.324,30.617,30.432,30.337,30.337,30.642,30.601,30.548,30.879,31.175,30.77,30.403,30.378,30.063,29.534,29.279,28.757,28.299,27.827,27.497,27.222,27.001
26.531,26.555,26.326,25.988,25.664,25.453,25.026,24.891,24.556,24.368,23.972,24.064,23.755,23.825,23.643,23.305,23.385,23.232,23.172,23.021,23.083,22.729,22.883,22.817,22.949,22.678,22.723,22.745,22.84,22.833,22.847,23,22.888,22.776,23.066,23.297,23.746,24.063,24.524,24.848,24.763,24.912,25.18,26.1,26.346,27.183,27.677,27.967,28.037,28.934,28.96,29.566,29.601,29.769,29.903,30.382,30.573,30.884,30.949,30.862,31.015,31.232,31.543,31.644,31.754,31.794,31.961,31.943,31.826,32.374,32.283,32.332,32.184,32.497,32.477,32.689,32.963,32.897,32.73,32.54,32.915,32.877,32.825,32.588,31.955,31.966,32.027,31.376,31.359,31.01,30.789,30.867,30.882,30.731,30.581,30.502,30.571,30.638,30.548,30.503,30.561,30.557,30.336,30.702,30.532,30.618,30.559,30.607,30.374,30.261,30.171,30.206,30.204,30.141,29.833,29.926,29.766,29.628,30.052,29.806,29.548,29.414,29.683,29.399,29.515,29.566,29.282,29.24,29.354,29.075,29.775,29.964,29.847,29.821,29.443,28.977,28.903,28.49,27.928,27.766,27.415,27.019,26.834,26.349
26.041,26.101,26.087,25.804,25.64,25.227,24.957,24.857,24.261,24.171,24.101,23.683,23.424,23.305,22.983,23.052,22.644,22.72,22.699,22.514,22.648,22.57,22.081,22.485,22.054,22.277,22.174,22.192,21.932,21.989,21.574,21.802,21.838,21.824,21.877,21.895,21.805,21.994,21.909,21.857,21.737,21.575,21.56,21.796,22.017,22.092,22.384,22.594,22.823,23.537,23.649,23.882,24.365,25.678,26.027,26.117,26.583,26.907,27.219,27.562,27.658,28.041,28.181,28.144,28.133,28.362,28.477,28.478,28.311,28.458,28.49,28.584,24.606,25.192,28.595,28.468,28.514,28.372,28.432,28.5,28.511,28.704,28.588,28.291,28.233,27.956,27.542,27.386,27.43,27.001,26.647,26.765,26.487,26.618,25.911,26.005,25.87,25.668,25.755,25.309,25.481,25.206,25.157,25.597,25.599,25.274,25.369,25.303,25.267,25.082,25.288,25.351,25.52,25.571,25.292,25.497,25.588,25.423,25.676,25.609,25.715,25.834,25.549,25.506,25.64,26.053,26.053,26.257,26.53,26.435,26.669,27.048,27.033,27.203,27.12,26.477,26.326,26.008,26.076,25.641,25.506,25.154,24.642,24.267
24.279,24.001,23.988,23.623,23.209,22.833,22.672,22.47,22.247,21.904,22.017,21.576,21.638,21.319,21.3,21.287,20.813,20.953,21.004,20.749,20.589,20.313,20.332,20.395,20.33,20.141,20.26,19.991,20.245,20.162,19.675,20.08,20.066,20.127,20.076,19.935,19.961,20.263,20.069,19.633,19.447,19.313,19.323,19.423,19.242,19.357,19.313,19.917,20.018,20.226,20.284,20.341,20.53,20.966,21.194,21.46,21.87,22.057,22.287,22.739,23.332,23.332,23.323,23.952,24.133,24.38,24.351,24.744,24.723,24.612,24.764,24.904,25.185,24.847,24.964,25.129,25.164,25.276,25.585,25.349,25.347,22.643,23.829,24.763,24.597,25.048,25.479,24.757,25.046,24.765,24.335,24.206,24.137,23.671,23.578,23.645,23.224,23.735,23.369,22.99,23.044,23.119,22.979,22.927,23.164,22.986,22.873,23.042,23.072,23.133,23.366,23.099,23.287,23.307,23.426,23.374,23.633,23.578,23.526,23.761,23.868,23.281,24.17,24.339,24.592,24.556,24.831,25.113,25.467,25.538,26.1,26.499,26.995,27.256,27.177,27.075,26.84,26.057,26.06,26.024,25.541,25.087,24.593,24.582
24.071,24.08,23.942,23.459,23.152,23.037,22.686,22.447,22.429,21.956,21.99,21.659,21.517,21.6,21.394,21.092,21.342,21.239,21.236,21.191,20.993,21.017,20.962,21.1,20.82,20.803,20.997,20.896,20.943,21.194,20.802,21.277,21.466,21.254,21.589,21.962,22.48,23.102,23.328,23.223,23.593,23.868,24.328,25.005,25.555,26.127,26.621,27.002,27.235,27.927,28.645,28.691,29.006,29.066,29.051,29.594,29.934,30.185,30.312,30.463,30.579,30.621,30.647,30.911,31.234,31.664,31.236,31.603,31.625,31.268,31.737,31.531,31.756,31.984,32.058,32.076,32.007,32.075,31.927,31.946,31.731,31.456,30.968,30.801,30.892,30.643,30.426,30.102,30.019,29.871,29.89,29.633,29.733,29.573,29.616,29.459,29.667,29.396,29.467,29.657,29.594,31.65,31.974,29.625,29.709,29.627,29.49,29.716,29.536,29.626,29.468,29.363,29.281,29.326,29.148,29.307,29.103,28.93,28.986,29.233,29.195,29.377,28.941,29.259,29.376,29.459,29.366,29.693,29.644,29.644,29.656,29.782,29.629,29.35,29.34,28.968,28.426,28.034,27.604,27.277,26.953,26.581,25.974,25.83
25.43,25.514,25.274,24.743,24.908,24.667,24.225,23.865,23.656,23.627,23.313,23.461,23.001,22.885,22.866,22.595,22.526,22.611,22.454,22.363,22.429,22.53,22.471,22.375,22.253,22.157,22.232,22.49,22.353,22.344,22.321,22.425,22.564,22.451,22.638,22.982,23.119,23.896,24.152,24.353,24.803,24.376,24.791,25.846,26.244,26.403,27.325,27.367,27.48,28.255,28.421,28.788,28.968,29.161,29.138,29.566,29.914,30.184,30.216,30.404,30.38,30.643,30.624,30.938,30.849,30.752,30.762,30.729,30.767,30.785,30.907,31.049,31.11,31.263,31.416,31.342,31.781,31.719,31.347,31.49,31.383,31.491,31.42,31.468,31.113,30.848,30.601,30.175,30.014,29.936,29.71,29.782,29.405,29.594,29.454,29.501,29.527,29.51,29.588,29.541,29.613,29.646,29.793,29.497,29.393,29.471,29.311,29.394,30.483,29.511,29.713,29.648,29.72,29.353,29.196,29.384,29.156,29.112,29.267,29.366,29.322,29.244,29.155,29.351,29.479,29.499,29.301,29.217,29.359,29.493,29.806,29.969,30.067,29.883,29.639,29.308,29.12,28.643,28.088,27.388,27.022,26.675,26.287,26.121
25.725,26.155,25.904,25.66,25.314,24.942,24.779,24.51,24.233,24.031,23.715,23.516,23.204,23.081,23.203,22.857,23.105,22.845,22.67,22.537,22.413,22.496,22.605,22.454,22.398,22.518,22.294,22.416,22.453,22.457,22.602,22.726,22.818,22.449,22.931,23.178,23.163,24.15,23.937,24.18,24.372,24.434,24.818,25.817,26.179,26.484,27.261,27.441,27.553,28.289,28.771,29.053,29.115,29.188,29.337,29.656,29.861,29.826,30.074,29.912,30.449,30.91,31.133,31.113,31.092,31.416,31.262,31.274,31.368,31.446,31.457,31.635,31.549,31.76,31.992,31.857,31.952,32.074,32.048,32.107,32.008,32.229,32.029,31.757,31.441,31.075,31.099,30.782,30.618,30.403,30.226,30.243,30.212,30.055,30.114,30.146,30.073,30.395,30.211,30.317,30.35,30.35,30.129,30.486,30.432,30.352,30.293,30.329,30.295,30.278,29.994,29.989,29.911,29.933,29.93,30.085,30.005,29.848,29.952,30.109,30.083,30.142,30.292,30.036,30.254,30.141,30.026,29.556,29.669,29.657,29.885,29.794,29.812,29.839,29.632,29.425,29.043,28.778,28.23,28.095,27.621,27.11,26.622,26.299
26.155,26.482,26.067,25.865,25.63,25.067,24.997,24.746,24.555,24.345,24.274,24.014,23.849,23.348,23.361,23.31,23.027,23.05,23.001,22.888,23.019,22.653,23.014,23.027,22.678,22.566,22.812,22.711,22.575,22.623,22.714,22.999,22.913,22.973,23.119,23.097,23.346,24.108,24.462,24.321,24.44,24.808,24.872,26.488,26.905,27.418,27.828,27.949,27.98,28.679,28.975,29.169,29.535,29.658,29.669,30.013,30.348,30.5,30.74,30.911,30.869,31.258,31.167,31.375,31.465,31.525,31.501,31.581,31.529,31.827,31.829,31.952,32.173,32.081,32.367,32.304,32.502,32.326,32.439,32.646,32.749,32.697,32.304,31.818,31.745,31.607,31.517,31.331,31.156,30.78,30.778,30.871,30.867,30.812,30.879,31.002,30.933,30.759,30.878,31.144,30.816,31.119,31.152,31.096,31.274,31.126,31.102,31.025,30.854,30.83,30.625,30.694,30.71,30.653,30.61,30.485,30.464,30.293,30.372,31.396,30.988,31.059,30.48,30.159,30.023,30.096,29.951,30.117,30.008,30.179,30.264,30.506,30.417,30.566,30.405,30.157,29.825,29.506,28.639,28.473,28.037,27.655,27.515,27.069
